,Name,starName,controversial,planetSemimajor,planetEarthRads,earthMass,stellarEffTemp,stellarRadius,density,escapeVelocity,surfaceEarthTemp,surfaceVenusTemp,surfaceMarsTemp,surfaceTitanTemp,similarityIndex_Earth,similarityIndex_Jupiter,similarityIndex_Arrakis,similarityIndex_Erid,similarityIndex_Mesklin
2396,Gaia-2 b,Gaia-2,0,7005000.0,14.818,259.66581,5720.0,738122.52,0.07978539521908559,4.180889006326157,1355.6316632856845,2905.989223717052,1245.1927155050782,1347.716441087314,0.0025277729587072652,0.06284364141620649,0.0028385735390575565,0.010754310342409,0.00040494153489344965
2397,HAT-P-52 b,HAT-P-52,0,5544000.0,11.31,259.66711,5131.0,619744.38,0.1794347407285696,4.785564984435869,1252.5129349169708,2684.939567295935,1150.4747379936532,1245.1997993103769,0.006389632902824005,0.1441192683948119,0.007094286683086742,0.027055064467635455,0.0012886048436171055
2398,WASP-78 b,WASP-78,0,5232000.0,17.822,259.66711,6100.0,1455354.7799999998,0.04585904730535357,3.8122932557980973,2348.9075445404446,5035.217306298437,2157.5496081049437,2335.192812403395,0.0008459634199640286,0.020553545820240153,0.0009620212001136797,0.0036926492376351035,0.00011315631305446047
2399,HAT-P-52 b,HAT-P-52,0,5541000.0,11.31,259.98494,5131.0,619744.38,0.17965436709421048,4.788492831136462,1252.8519558826913,2685.6663069403976,1150.7861400126171,1245.5368408104753,0.0063916208174247535,0.14423110105908185,0.007096359589444145,0.027065963698574624,0.0012904963257535302
2411,HATS-65 b,HATS-65,0,6745500.0,16.825,260.93843,6277.0,912208.02,0.05477094424357725,3.9332136194285803,1685.301143995923,3612.682630398317,1548.005084839817,1675.4610573505847,0.0013789601402902747,0.03431527927226898,0.0015589621125809093,0.0059324993597200445,0.00019800204251191417
2413,HATS-9 b,HATS-9,0,4572000.0,11.938,261.57409,5366.0,1044513.0,0.1537012506374527,4.67506466675677,1872.5783563953828,4014.137963598151,1720.0254255972025,1861.6448010822794,0.003869800047566715,0.08710433194723427,0.004335541524566016,0.016778703387447923,0.0007202510145143962
2416,CoRoT-9 b,CoRoT-9,0,60405000.0,11.624,262.52758,5625.0,654561.48,0.16710349494356022,4.746415080785453,427.51053529682474,916.4296189327583,392.68262815804377,425.01439938420003,0.012710967907345746,0.33927322618096767,0.013755481097390231,0.04937474955649037,0.003009859878012622
2417,WASP-74 b,WASP-74,0,5164500.0,15.737,262.52758,5984.0,1072366.68,0.06734207631808722,4.079270863798054,1990.8320182240595,4267.63150188444,1828.6453422595046,1979.2080069157957,0.0015007351013502672,0.03677381113830793,0.0016980865899339575,0.006520235980698595,0.00022415374454569544
2418,WASP-98 b,WASP-98,0,5400000.0,12.33,263.79,5525.0,487439.39999999997,0.1406845805047168,4.619592567044084,1211.9403217611966,2597.966402090459,1113.2074450269731,1204.8640803324195,0.005058065401639389,0.12043143399833593,0.005631782990165537,0.021402094069657086,0.0009633884857141746
2425,WASP-16 b,WASP-16,0,6225000.0,13.653,264.43456,5630.0,759012.78,0.10387507380165305,4.395427390857074,1435.3201385715802,3076.812801173175,1318.3892272295116,1426.9396336525272,0.0031826253949371933,0.07770977645401034,0.0035678174327982816,0.013610428802518214,0.0005487276913029032
2427,HATS-9 b,HATS-9,0,4572000.0,11.938,266.02371,5366.0,1044513.0,0.15631585271390996,4.714660597882563,1872.5783563953828,4014.137963598151,1720.0254255972025,1861.6448010822794,0.0038995222672904726,0.08839727849674289,0.004367489222172182,0.016925094956059615,0.0007375558318532349
2431,CoRoT-9 b,CoRoT-9,0,61049999.99999999,11.77,266.97,5625.0,654561.48,0.1636856000478789,4.756626461699527,425.24619061640954,911.5756741494688,390.60275234973466,422.76327569276333,0.01236200392786407,0.3347697096136917,0.013378948818977013,0.04804844622757846,0.002945242042287747
2433,Kepler-435 b,Kepler-435,0,14220000.0,22.31,266.97,6161.0,2235257.82,0.024034835412407186,3.4549160087218778,1783.4081180761978,3822.9888788948783,1638.1195995516641,1772.9952073223008,0.0005027955488993027,0.012351113045708585,0.0005715203917823372,0.002158056640853383,6.034518707837466e-05
2437,CoRoT-29 b,CoRoT-29,0,5850000.0,10.088,266.9772,5260.0,626707.8,0.25997785434629994,5.137958575251092,1256.972795049982,2694.499911626049,1154.5712676780788,1249.633619343498,0.009042487285511682,0.15955822122641253,0.009974631537467192,0.03830486228861011,0.0020936421822472075
2438,CoRoT-31 b,CoRoT-31,0,8790000.0,16.365,266.9772,5700.0,1497135.3,0.060898072497350006,4.033992908440394,1717.4988720526915,3681.70303859265,1577.5797676374498,1707.4707902618027,0.001508803030910507,0.03788110937780509,0.001704744892981371,0.006510425250604561,0.00022510259313752477
2439,CoRoT-9 b,CoRoT-9,0,60315000.0,11.949,266.9772,5625.0,668488.32,0.1564432726486494,4.720927757741714,432.35679582232603,926.8182674453626,397.1340794388201,429.83236370658847,0.011681394112262442,0.3178697963150382,0.012656837298350737,0.045477014829368216,0.0027366566244375924
2441,K2-107 b,K2-107,0,7200000.0,16.141,266.9772,6030.0,1239488.76,0.06346879649915887,4.061887740081373,1826.6606677256248,3915.706869027154,1677.8485032126716,1815.9952152597032,0.0014988515802587348,0.037403219895770015,0.001694540235795632,0.006489465090503765,0.00022465619285071814
2442,K2-115 b,K2-115,0,20505000.0,12.498,266.9772,5560.0,612780.96,0.13671935939400398,4.616075198024205,701.7510211453831,1504.3030938346888,644.5816244145473,697.6536579672198,0.007386878098361922,0.18999321841875763,0.008126617760201646,0.030028198739141823,0.001518940260426208
2444,WASP-142 b,WASP-142,0,5205000.0,17.15,266.9772,6010.0,1142000.88,0.052912612232912416,3.9405883861783106,2055.3360586051526,4405.905084089906,1887.8944461115852,2043.3354230071673,0.0011020199769736377,0.027405974964505732,0.0012496843958235905,0.004794234466745571,0.00015666541055347634
2448,WASP-79 b,WASP-79,0,7815000.0,20.4,267.93069,6600.0,1176817.98,0.03155072636543923,3.6195301269098477,1869.90528504963,4008.407855092012,1717.5701207692748,1858.9873371867113,0.0006606741087318001,0.016445980946214786,0.0007505166973095105,0.0028506960043800764,8.417037414021526e-05
2449,CoRoT-9 b,CoRoT-9,0,60435000.0,11.949,268.88418,5625.0,668488.32,0.1575607245961398,4.737758213112495,431.92733776171514,925.897663029006,396.7396079439662,429.40541315304364,0.011725989942160273,0.3200907404162405,0.01270311958730825,0.045666292004746555,0.0027664289202945728
2452,WASP-2 b,WASP-2,0,4549500.0,11.691,269.20201,5150.0,564037.02,0.16842273616064224,4.792579956422397,1323.9290638474806,2838.0301941175617,1216.0728247912925,1316.1989458522767,0.005605306726718168,0.12996380988089487,0.00623507512473774,0.023875490388753865,0.0011290120928189762
2453,WASP-2 b,WASP-2,0,4549500.0,11.691,269.20201,5150.0,564037.02,0.16842273616064224,4.792579956422397,1323.9290638474806,2838.0301941175617,1216.0728247912925,1316.1989458522767,0.005605306726718168,0.12996380988089487,0.00623507512473774,0.023875490388753865,0.0011290120928189762
2454,WASP-98 b,WASP-98,0,5356500.0,12.33,269.51984,5550.0,487439.39999999997,0.14374042089578218,4.669494627188639,1222.3575545021242,2620.297221667744,1122.7760193499455,1215.220489241867,0.005073523113192025,0.12181995593152882,0.005647796570481812,0.021508006478616594,0.0009851898032411017
2459,CoRoT-29 b,CoRoT-29,0,5790000.0,10.088,270.1555,5260.0,626707.8,0.2630728288028036,5.168451178711315,1263.4688217490727,2708.425068507367,1160.5380839929392,1256.0917172333682,0.009044564723980058,0.15830939508120256,0.009975155627273156,0.038352776423768394,0.002118263504187198
2460,HATS-11 b,HATS-11,0,6921000.0,16.926,270.1555,6060.0,1002732.48,0.05569653861738682,3.990118436359061,1684.0937263686285,3610.094359034885,1546.8960316398973,1674.2606895577437,0.0013780969821524458,0.034971025050028394,0.0015575448391694248,0.005941727963838146,0.0002031545818185685
2461,Kepler-435 b,Kepler-435,0,14235000.0,22.306,270.1555,6090.0,2235257.82,0.024334707018806613,3.475778609118563,1761.9268974197687,3776.9408280633043,1618.3883847932893,1751.6394105838822,0.0005119434512849731,0.012681044579754162,0.0005817476600540917,0.002197800449740957,6.213776635857091e-05
2464,WASP-79 b,WASP-79,0,7785000.0,17.15,270.1555,6600.0,1051476.42,0.05354252428330423,3.963974872717631,1770.9239572243755,3796.2273050211793,1626.6524830974752,1760.58393862089,0.001262445771741231,0.03193667338037139,0.00142834631665998,0.005456308292041685,0.0001835565114079929
2467,TOI-1478 b,TOI-1478,0,13545000.0,11.882,270.47333,5597.0,731159.1,0.16118818522215353,4.765116228605464,949.4175691939296,2035.2115545886077,872.0715760411405,943.8741378749882,0.006960419701140002,0.16891538096265998,0.007695069330518973,0.02899472738405228,0.0014459061506218386
2469,HAT-P-13 b,HAT-P-13,0,6405000.0,14.359,271.098,5653.0,1086293.52,0.09154426222475032,4.339674011435296,1699.7244827620084,3643.601107857508,1561.2534006258777,1689.8001815514103,0.0023706551142883667,0.0586357686680725,0.0026682961535108604,0.0102483946035104,0.0003955607151598177
2471,WASP-176 b,WASP-176,0,8025000.0,16.87,271.74465,5941.0,1343940.06,0.0565839363700073,4.008473421045782,1775.0577979782104,3805.0887804562476,1630.449553152078,1764.6936428271763,0.001336473347626015,0.033880365380524725,0.0015115162844611804,0.005780820424075885,0.00019758916639926483
2472,WASP-16 b,WASP-16,0,6315000.0,11.3,272.0,5700.0,661524.9,0.18845643675478266,4.900058653273435,1346.9354810962536,2887.347720708251,1237.2049832852958,1339.0710339101313,0.006158545002225016,0.1404514610100371,0.00684038890968593,0.02626930946106762,0.0012900366326847967
2474,WASP-59 b,WASP-59,0,10455000.0,8.687,272.38031,4650.0,424768.62,0.41537814940051443,5.59253862707717,684.309649785929,1466.9150343860217,628.5611454353436,680.3141227727751,0.021778955726598697,0.19025393047070122,0.02345792614676372,0.08797365206632325,0.006637373243303856
2475,KELT-8 b,KELT-8,0,6825000.0,20.849,272.69814,5754.0,1162891.14,0.030081804852995615,3.612056387727198,1734.097761799154,3717.2851189137723,1592.8263992686934,1723.9727629000656,0.0006604140779403086,0.01666083039388141,0.0007494943933590432,0.002840374751681732,8.470381017958738e-05
2479,HAT-P-32 b,HAT-P-32,0,5145000.0,20.053,273.322,6207.0,849537.24,0.033885502502422137,3.687259186665512,1841.4748150312248,3947.463100158765,1691.4557896245594,1830.722866158662,0.0007187013948516126,0.018161837346186253,0.0008158726964552639,0.0031043746841378887,9.436015801267038e-05
2481,HAT-P-45 b,HAT-P-45,0,6781500.0,15.984,273.3338,6330.0,919171.4400000001,0.06691358959574041,4.130094439058789,1701.4712101840053,3647.3454664488318,1562.8578277875831,1691.5367102328203,0.0016672262973057004,0.04230343900545358,0.0018818709808762792,0.00720397330876718,0.0002585764282101897
2483,K2-238 b,K2-238,0,6900000.0,14.572,273.3338,5630.0,1107183.78,0.08831068495931163,4.325567928416114,1646.5663058016473,3529.64899713088,1512.425849224386,1636.952382987849,0.002330659811936451,0.05824610525352689,0.002622812041567688,0.010062512672484224,0.00038850378132589803
2484,WASP-1 b,WASP-1,0,5847000.0,16.634,273.3338,6110.0,1016659.32,0.05937185929403472,4.048595324664063,1860.1497305138207,3987.4954368295657,1708.6093198580156,1849.288743095181,0.0013503885319070775,0.03418686710249476,0.001527735681709067,0.005858535338983481,0.00020191161700691942
2485,WASP-78 b,WASP-78,0,5505000.000000001,23.091,273.3338,6100.0,1636403.7,0.022194354428926137,3.436223053573784,2428.185810506954,5205.161541751943,2230.369328942763,2414.008190767305,0.0003446623393703022,0.008359476955665105,0.0003935059798563788,0.0015015187949731096,4.027887926311358e-05
2486,WASP-59 b,WASP-59,0,10455000.0,8.687,274.276,4650.0,424768.62,0.4182690639605172,5.611966127580509,684.309649785929,1466.9150343860217,628.5611454353436,680.3141227727751,0.021821523549348097,0.189082194956116,0.02349928658394795,0.08817961457424177,0.006700813965079978
2488,WASP-2 b,WASP-2,0,4605000.0,12.072,275.24078,5150.0,571000.44,0.15640567304396785,4.768950611887857,1324.0248931019833,2838.2356177502807,1216.1608471449085,1316.2942155817525,0.00512677377628871,0.12198414518931483,0.00570847281521099,0.021870787077434842,0.0010252201502308636
2489,KELT-8 b,KELT-8,0,6856500.0,20.849,275.55861,5754.0,1162891.14,0.030397348260544514,3.630951319026888,1730.1097969300379,3708.736349179282,1589.1633210600614,1720.0080828426821,0.0006657280655978992,0.016904549402750265,0.0007554232346293515,0.0028649613970007713,8.61688840693894e-05
2493,WASP-44 b,WASP-44,0,5179500.0,12.33,276.5121,5420.0,633671.22,0.14746953558883313,4.729678060542644,1384.1172347155575,2967.052096360496,1271.3576591266426,1376.0356918023344,0.004637100683598335,0.11124723178425397,0.005171590192768384,0.019843106046371736,0.0009100516676160326
2496,TrES-4 b,TrES-4,0,7447500.0,20.288,278.73691,6200.0,1336976.64,0.03336984385518358,3.701976612868036,1917.934892910138,4111.366148736248,1761.6869110864293,1906.7365111885154,0.0006739114647194811,0.01715939501155567,0.0007654753990183187,0.002919874028485207,8.896986220264685e-05
2497,WASP-44 b,WASP-44,0,5211000.0,12.778,279.05474,5400.0,647598.06,0.13371439210003538,4.667338595668775,1389.8614522073744,2979.3656433083806,1276.6339137102448,1381.7463701263707,0.004148255784555052,0.10151822274507762,0.0046326374951071924,0.017767140546225257,0.0007962062280219721
2498,WASP-23 b,WASP-23,0,5550000.0,10.783,279.37257,5150.0,536183.34,0.22276263642723176,5.083679083678492,1168.6996459854197,2505.2738652946655,1073.4894479133518,1161.875876939844,0.008039341379899445,0.17568356992653614,0.008879250249481259,0.03401776739043833,0.0018372767050094463
2499,Kepler-91 b,Kepler-91,0,10800000.0,15.513,279.68,4550.0,4386954.6,0.07489476032806097,4.240712764727484,2117.2230138971436,4538.568572290893,1944.7396703722816,2104.861034568716,0.0015425039006657772,0.038818391828801105,0.001744764759530347,0.006750030302119905,0.000245211668765962
2500,WASP-2 b,WASP-2,0,4605000.0,10.705,279.68,5200.0,543146.76,0.2279180905948764,5.104972629146347,1303.8650376312064,2795.0201010753613,1197.6433502040331,1296.252068880887,0.007519006962462709,0.16067809427476082,0.00831863012509606,0.032041088529684694,0.001711078933070226
2502,HAT-P-42 b,HAT-P-42,0,8625000.0,14.348,279.6904,5743.0,1065403.26,0.09466312950482388,4.409599475896928,1473.6752585576455,3159.0324544702466,1353.6196790568285,1465.0708068945346,0.0027243950402813847,0.0692071418663754,0.0030578323242671404,0.011707557678219538,0.0004743120102566724
2503,HATS-31 b,HATS-31,0,7170000.0,18.383,279.6904,6050.0,1302159.54,0.045009667044816966,3.8957101302538804,1882.406494392367,4035.205974830064,1729.0528968287033,1871.415554836811,0.0009636519197081837,0.02477554359044711,0.0010923787141538706,0.0041820222716778795,0.00013681977203281305
2504,TOI-640 b,TOI-640,0,9912000.0,19.851,279.6904,6460.0,1448391.36,0.03574438208533504,3.7488980802254632,1802.936168765557,3864.8500321862793,1656.0567628128617,1792.4092382048843,0.0007680812537242924,0.019727778670998165,0.0008713126185878732,0.0033202067472644153,0.00010376486638545854
2505,WASP-2 b,WASP-2,0,4638000.0,11.915,279.6904,5170.0,571000.44,0.1652999879232453,4.838912900190149,1324.4296951891304,2839.1033685817542,1216.5326713090883,1316.6966541224049,0.005375765987917636,0.12789036971256537,0.005980537532878669,0.022954130612872273,0.0011043532069183013
2507,HAT-P-13 b,HAT-P-13,0,6405000.0,14.359,280.64389,5653.0,1086293.52,0.09476771447201374,4.415417211741406,1699.7244827620084,3643.601107857508,1561.2534006258777,1689.8001815514103,0.0024126806864007526,0.06068990628980759,0.002714247894005357,0.0104530770690956,0.00041545237076341803
2508,WASP-23 b,WASP-23,0,5640000.0,10.783,280.95,5150.0,536183.34,0.22402042800490674,5.098010948920616,1159.33741524189,2485.2045925065777,1064.8899279711386,1152.5683101132279,0.008109565024084896,0.17773889144853902,0.008954283267104355,0.03430782995574705,0.0018655389824505893
2509,Kepler-46 b,Kepler-46,0,29565000.0,9.079,281.27955,5155.0,654561.48,0.3757521827956578,5.559120903888136,560.0160411726766,1200.4740113639014,514.3933370101984,556.7462360179417,0.02244949742891611,0.24605663967946156,0.024104101703706686,0.08938703646335415,0.006960743578701844
2511,CoRoT-12 b,CoRoT-12,0,5910000.0,15.132,281.91521,5675.0,731159.1,0.08134051386425681,4.310891931677953,1457.3490673886586,3124.034942324189,1338.62353012778,1448.8399406093308,0.0023180293551563246,0.05995593689922573,0.002605013414590944,0.009955695282355658,0.00039065960762193775
2512,WASP-44 b,WASP-44,0,5209500.0,12.778,282.539,5410.0,647598.06,0.1353839416221774,4.696386253777503,1392.635721057741,2985.312683054648,1279.1821718078436,1384.5044406575453,0.004165601076907542,0.10247935705925776,0.0046511884175649484,0.017857201295748606,0.0008087494150840339
2514,WASP-78 b,WASP-78,0,5430000.0,19.055,282.857,6100.0,1531952.4000000001,0.04087120794369511,3.8479997677225595,2365.582360134011,5070.962144468509,2172.865980148936,2351.770267575164,0.0007013182172892883,0.017859817257809003,0.0007978683884147116,0.0030756076427842075,9.639947661385343e-05
2515,WASP-58 b,WASP-58,0,8415000.0,15.36,282.86,5800.0,814720.1399999999,0.07803245881039493,4.2859412037562965,1317.6215120629918,2824.5090600144117,1210.279128946449,1309.928222415232,0.0024021886974170013,0.06300193388654403,0.002695712850764238,0.01025510863735749,0.0004057742992400909
2517,WASP-1 b,WASP-1,0,5730000.0,21.633,282.8687,6200.0,863464.08,0.027932643948438637,3.6115207993889533,1757.2033943711103,3766.8153276568546,1614.0496903328783,1746.943486985599,0.000586593245399408,0.015033664181459457,0.0006659831808008567,0.002528408974276923,7.561385187307503e-05
2518,WASP-145 A b,WASP-145 A,0,3915000.0000000005,10.088,282.8687,4900.0,473512.56000000006,0.27545272662881787,5.288663786782722,1244.1749858654484,2667.065987954406,1142.8160548111994,1236.9105336300156,0.009314836107174004,0.15851775909971216,0.010259132639975781,0.03956507317894435,0.0022904671536803666
2520,HAT-P-45 b,HAT-P-45,0,6780000.0,15.984,283.492,6330.0,919171.4400000001,0.06940037178598346,4.20613993012513,1701.6594156168228,3647.748911554479,1563.0307007296292,1691.7238167773041,0.0016998060757249793,0.0439663175226849,0.001917772262013991,0.007362293281172686,0.0002723307078271937
