,Name,starName,controversial,solution,orbitalPeriod,planetSemimajor,planetEarthRads,earthMass,stellarEffTemp,stellarRadius,distance,density,escapeVelocity,surfaceEarthTemp,surfaceVenusTemp,surfaceMarsTemp,surfaceTitanTemp,similarityIndex_Earth,similarityIndex_Jupiter,similarityIndex_Arrakis,similarityIndex_Erid,similarityIndex_Mesklin,similarityIndex_Habranah,similarityIndex_Dhrawn,similarityIndex_Hekla,similarityIndex_Sarr,similarityIndex_Tenebra
32999,WASP-66 b,WASP-66,0,Published Confirmed,0,612907799.9999999,0.05461,15.581,753.2571,4595857200.0,1.75,95557.02908320232,16.870098711393553,1505.963478967898,3228.2468458911267,1383.2774820872053,1497.1705037951504,7.789059639136278e-08,3.5343348186289338e-09,7.337875049501166e-08,1.2083901453489523e-07,3.0172127890980207e-07,5.449265973889437e-08,3.515130178636486e-07,5.692483903095563e-09,1.7372374856325154e-07,1.3595161476324122e-07
33000,WASP-66 b,WASP-66,0,Published Confirmed,0,612907799.9999999,0.0546,15.581,737.3656,4595857200.0,1.75,95609.54256201492,16.871643521498104,1474.192097555073,3160.1403723491194,1354.0944128448589,1465.5846281876575,7.923075984016407e-08,3.601752764627312e-09,7.4614087425853e-08,1.2270427471597622e-07,3.076027552869597e-07,5.548629105031772e-08,3.5774581826199746e-07,5.792051924161063e-09,1.7600849719741453e-07,1.3787372227707285e-07
33003,WASP-67 b,WASP-67,0,Published Confirmed,0,692163000.0,0.0517,15.693,133.483,3648832080.0,0.87,113427.45461739662,17.400581584771597,223.76091260244047,479.66333209993246,205.5318313471777,222.45442398128674,1.647715394101563e-07,1.2936081076878577e-08,1.3091803288292257e-07,1.2349897133781901e-07,1.2164104150952255e-06,1.7312338652101595e-07,9.455495359010031e-07,1.3868574838633226e-08,8.504644670479321e-08,8.979183200391687e-08
33005,WASP-67 b,WASP-67,0,Published Confirmed,0,692161635.0,0.05179,15.693,133.4886,3620978400.0,0.87,112837.14330006704,17.38545575641792,222.91479852729748,477.84956627327614,204.7546474620649,221.61325017206653,1.656902462575552e-07,1.3066852011627737e-08,1.316334902965115e-07,1.2413116268339666e-07,1.2274636858468824e-06,1.747749779727966e-07,9.498085817450999e-07,1.3947914207266197e-08,8.544859648633765e-08,9.022836578026327e-08
33007,WASP-68 b,WASP-68,0,Published Confirmed,0,762644700.0000001,0.06206,13.9,301.93,4116077562.0,1.69,58084.910885949605,14.947121430780548,512.120818415789,1097.8037912971163,470.39998387486276,509.13066247597607,3.6330093306201745e-07,1.8543246884792953e-08,3.3399442579763684e-07,5.015715325986434e-07,1.3723115257268599e-06,2.6857445588483385e-07,1.4168134836998297e-06,2.7205187177737977e-08,4.0638233192616065e-07,4.103227840504694e-07
33008,WASP-68 b,WASP-68,0,Published Confirmed,0,762644700.0000001,0.06219,13.899,304.16331,4115381220.0,1.69,57717.26260947588,14.930953650542746,515.8652222332215,1105.8304532860598,473.8393431666601,512.8532035787655,3.649997397302088e-07,1.8605480136478555e-08,3.356260388948524e-07,5.04370018764174e-07,1.3745700627622093e-06,2.6958342198257747e-07,1.4209606294267998e-06,2.7329670554736804e-08,4.1200808566987546e-07,4.1584528692044927e-07
33011,WASP-69 b,WASP-69,0,Published Confirmed,0,580220730.0,0.04525,9.113,82.632,3283252530.0,0.81,98240.25035168896,14.173510886362457,143.51235951262782,307.63914823522094,131.82086955460179,142.67442377793006,1.5453771750562315e-07,1.983623554460355e-08,1.2138466449552684e-07,1.0865563269503335e-07,1.4408815211633779e-06,1.999221881238467e-07,6.603574013008982e-07,1.3132220735765123e-08,7.330894960944957e-08,7.628767412449687e-08
33012,WASP-69 b,WASP-69,0,Published Confirmed,0,580220730.0,0.04527,11.848,79.4575,3272807400.0,0.81,127554.97527682746,16.15746871760542,137.77931378360438,295.349549549366,126.55487660624067,136.9748519873278,1.0245836646019918e-07,1.417712656484365e-08,8.034733761117937e-08,7.22828664682642e-08,1.2343328959060724e-06,1.3220181043159326e-07,5.330021721600247e-07,8.704835243142753e-09,4.8164655866785035e-08,5.095554714044917e-08
33013,WASP-69 b,WASP-69,0,Published Confirmed,0,580220730.0,0.04525,11.848,82.6358,3272807400.0,0.81,127724.18371192923,16.16103903445766,143.29048633494858,307.1635315313406,131.6170716704903,142.45384606682094,1.0498947237426006e-07,1.385691762189217e-08,8.241637763901712e-08,7.436404503446723e-08,1.2044074034614408e-06,1.3499229770150246e-07,5.45655409194343e-07,8.911761551478853e-09,4.970139096538596e-08,5.25232270683581e-08
33014,WASP-7 b,WASP-7,0,Published Confirmed,0,743196240.0000001,0.0624,15.401,311.4734,4540149840.0,1.48,63310.97367614381,15.69055168670664,562.0692443865181,1204.875344391977,516.2792723675435,558.7874510493764,3.012993189995409e-07,1.5296933359140533e-08,2.776566812887458e-07,4.219839094028644e-07,1.2063884758542353e-06,2.2031968841814105e-07,1.259776177395487e-06,2.250830063557965e-08,3.7829606528421054e-07,3.824243076710541e-07
33017,WASP-7 b,WASP-7,0,Published Confirmed,0,743196240.0000001,0.0619,15.278,305.1168,4456588800.0,1.47,64339.606364207626,15.69075988937351,545.5080558364075,1169.3740819458626,501.06727053754645,542.3229594788313,3.0008786797118296e-07,1.530219937518195e-08,2.763138985144548e-07,4.1865844544025516e-07,1.2078909836289564e-06,2.2027139762456717e-07,1.2553868046031161e-06,2.242785434123094e-08,3.6301238922392603e-07,3.6737076844056515e-07
33018,WASP-7 b,WASP-7,0,Published Confirmed,0,743198700.0,0.0618,10.256,305.1168,4456588800.0,1.24,43400.66937935885,12.866215367982885,545.5071530153128,1169.3721466204768,501.06644126638014,542.3220619291019,5.346684006041714e-07,2.6166496818569017e-08,4.927537066802715e-07,7.370045597771156e-07,1.5739712934880625e-06,3.9653693582506237e-07,1.6595939351703888e-06,4.003201633083936e-08,6.486560018165736e-07,6.405662970476859e-07
33023,WASP-7 b,WASP-7,0,Published Confirmed,0,743196240.0000001,0.06188,15.278,344.20989,4456588800.0,1.47,64402.01140968074,15.69329536000319,615.4012754904471,1319.2001361951761,565.2665145751695,611.8080886620565,2.764766014914833e-07,1.3834231785149302e-08,2.5541301943819733e-07,3.913870486624358e-07,1.0885863308029447e-06,2.0099680114002868e-07,1.1526102948679954e-06,2.060756664932369e-08,3.8874757571356504e-07,3.909926605216666e-07
33025,WASP-70 A b,WASP-70 A,0,Published Confirmed,0,556953045.0,0.04855,13.047,189.74451,3969149400.0,1.22,113874.58323865272,16.372566471928724,369.82321346173234,792.7686421807363,339.6949067352841,367.66390058350544,1.6394899875215798e-07,8.919990517074219e-09,1.4927844640237315e-07,1.6718841050088158e-07,7.562043658055604e-07,1.2905309492429604e-07,7.317437297388781e-07,1.2287646383446927e-08,1.2243858132726912e-07,1.2537551625924594e-07
33027,WASP-71 b,WASP-71,0,Published Confirmed,0,435551205.0,0.04619,16.37,712.545,4219136178.0,2.26,165916.13929588397,18.802102106735575,1619.16078069517,3470.9013573503926,1487.2529640289583,1609.706872453586,3.2468334701737644e-08,1.4819919989464322e-09,3.061702932145759e-08,5.073799800621448e-08,1.4650335079680138e-07,2.3095848772212613e-08,1.6988531424379063e-07,2.359452648683254e-09,7.346338249276218e-08,5.750496975794926e-08
33028,WASP-71 b,WASP-71,0,Published Confirmed,0,435551205.0,0.04622,16.365,706.21826,4212869100.0,2.26,165542.69727192778,18.793128465289296,1603.5918208228902,3437.527078157422,1472.952357200429,1594.2288161653134,3.2844667688726874e-08,1.5002562610050342e-09,3.0967087542316894e-08,5.1287031802390534e-08,1.4823070904539602e-07,2.337177845772118e-08,1.7185065134215745e-07,2.387134987138587e-09,7.418541594960832e-08,5.8093897476045745e-08
33036,WASP-72 b,WASP-72,0,Published Confirmed,0,332511315.0,0.03711,14.235,459.58218,4352137500.0,1.98,278207.253800886,19.56092134708844,1213.938786371786,2602.250395139335,1115.0431011588673,1206.850876366745,1.9191715106313904e-08,8.978090207310188e-10,1.80057364424339e-08,2.9197413257149772e-08,9.404968805263676e-08,1.4205742469253871e-08,1.0198217273411797e-07,1.3939183571913246e-09,4.116726191648935e-08,3.251162836584648e-08
33037,WASP-72 b,WASP-72,0,Published Confirmed,0,332511315.0,0.03708,14.24,491.3763,4352137500.0,1.98,278981.0174180199,19.57226918572834,1297.919665366178,2782.2753502694654,1192.1823282790685,1290.3414102801999,1.810090727471081e-08,8.413401944357488e-10,1.7003961849115347e-08,2.7704537626959435e-08,8.811236794202278e-08,1.335259953375356e-08,9.60758637775603e-08,1.3133464558326508e-09,3.9357359773354784e-08,3.098330631635814e-08
33039,WASP-73 b,WASP-73,0,Published Confirmed,0,613083000.0,0.05517,13.002,597.20257,4198942260.0,2.07,77336.59567931724,15.332382216707602,1141.083694464019,2446.075146573848,1048.1232790656545,1134.4211686222066,1.3347353231146462e-07,6.108334749085404e-09,1.2514373131613186e-07,2.0108337095469443e-07,4.5960354451198775e-07,9.496011914792053e-08,5.260515427722813e-07,9.804648758482508e-09,2.820269181603957e-07,2.2137348971164376e-07
33040,WASP-73 b,WASP-73,0,Published Confirmed,0,613083000.0,0.05512,13.002,597.5,4203120312.0,2.07,77547.24545206747,15.339334732467222,1142.219843168851,2448.5106428684535,1049.1668693928075,1135.5506836154689,1.328344367650194e-07,6.078736232223812e-09,1.2454689807073896e-07,2.0013988491469253e-07,4.576532924514708e-07,9.451152859333516e-08,5.238531867308312e-07,9.757283767220022e-09,2.8073754573753525e-07,2.2035226800819275e-07
33044,WASP-74 b,WASP-74,0,Published Confirmed,0,320662500.0,0.03705,17.486,300.03152,4171088580.0,1.64,343407.42258763727,21.697374204226474,790.0471645159735,1693.5784317305393,725.6845652132098,785.4342604184255,1.9591904935784898e-08,9.792198643505195e-10,1.8202952154777542e-08,2.8664830990392507e-08,1.1891824244113284e-07,1.4835918636598089e-08,1.0997522109684268e-07,1.4326638517814402e-09,3.7691379597250285e-08,3.10926939239113e-08
33046,WASP-74 b,WASP-74,0,Published Confirmed,0,320661675.0,0.03443,15.737,262.52758,4166910528.0,1.54,385118.7981271736,21.3524891230167,690.9458483683899,1481.140669629991,634.6567142814544,686.9115741145547,1.819985715937205e-08,9.221958271880834e-10,1.685470417206887e-08,2.61761655021466e-08,1.0996537501748405e-07,1.4036133001813835e-08,1.0162458257115912e-07,1.33295117579604e-09,2.9682042259147365e-08,2.8084772709252394e-08
33048,WASP-74 b,WASP-74,0,Published Confirmed,0,320662500.0,0.037,17.486,301.9385,4157161740.0,1.64,344801.49702970515,21.71202964271221,793.7402142965344,1701.495009039562,729.0767541162089,789.1057473287802,1.9408238227209637e-08,9.694994877483588e-10,1.8034329657231045e-08,2.8410907058940072e-08,1.1783254236533516e-07,1.4694029199465473e-08,1.089569147948352e-07,1.4190643027490491e-09,3.7554151661027905e-08,3.0828297630072666e-08
33054,WASP-75 b,WASP-75,0,Published Confirmed,0,372628950.0,0.03751,14.235,341.03159,4247686200.0,1.26,269401.56849444826,19.45634470184014,840.6554704244284,1802.0645312983927,772.169975349267,835.747076042021,2.6784040139357917e-08,1.3056058611514718e-09,2.493090044777888e-08,3.927342234569891e-08,1.3670567027011531e-07,2.0247203464893187e-08,1.4326830902839537e-07,1.958102226000923e-09,5.2994058895977684e-08,4.262637340986749e-08
33062,WASP-77 A b,WASP-77 A,0,Published Confirmed,0,204004635.0,0.02405,13.563,560.33429,3829881000.0,0.95,973855.1393481294,23.717908471815992,1772.5779394025503,3799.7728509951844,1628.1717206718226,1762.228263576674,2.1817793002899285e-09,1.0056610063528985e-10,2.059687828349764e-09,3.431120813835493e-09,1.3583874688825917e-08,1.643076135363165e-09,1.2347721833929723e-08,1.564793792796557e-10,5.036206910725119e-09,3.927413402022436e-09
33063,WASP-77 A b,WASP-77 A,0,Published Confirmed,0,204004590.0,0.02396,13.563,559.3808,3829881000.0,,984870.57335192,23.76241203982534,1769.561836318427,3793.3074051831272,1625.4013297970178,1759.2297708263386,2.1487745327637224e-09,9.90759943989238e-11,2.0284704436482756e-09,3.378894573952598e-09,1.3416421260772861e-08,1.6187179104955635e-09,1.2169472610456085e-08,1.5410697662741146e-10,4.958624476062522e-09,3.867449182536492e-09
33066,WASP-77 A b,WASP-77 A,0,Published Confirmed,0,204004635.0,0.024,13.56,559.36,3829881000.0,0.95,979737.6670593217,23.739975813785566,1769.4958418200868,3793.1659365923624,1625.3407116580188,1759.16416165473,2.1655851766060236e-09,9.984148379372015e-11,2.0443425735483088e-09,3.4052599798594664e-09,1.3503037403315362e-08,1.6312172976899627e-09,1.226046313135041e-08,1.5531653458249546e-10,4.997368661475576e-09,3.897523951368383e-09
33067,WASP-77 A b,WASP-77 A,0,Published Confirmed,0,210000000.0,0.024,13.5,572.1,3829881000.0,,975402.5446387051,23.687395514870115,1783.7765799450942,3823.778729301418,1638.4580440181937,1773.3615178268979,2.1648172094482306e-09,9.971457868828701e-11,2.043879399533158e-09,3.405760908875907e-09,1.3444796998546388e-08,1.6302202377572983e-09,1.2243627348117643e-08,1.5524870398049183e-10,5.002568015730732e-09,3.8995439775115e-09
33070,WASP-78 b,WASP-78,0,Published Confirmed,0,326275950.0,0.0367,23.091,273.3338,4247686200.0,2.35,466582.4394376928,25.052114430774694,720.049805878739,1543.5291407635177,661.3896660601256,715.845600295631,1.3312853365702873e-08,6.877904864692331e-10,1.2335559175492803e-08,1.9382804899774422e-08,1.0143129622023375e-07,1.0112149482567994e-08,7.938501660727324e-08,9.743176070926515e-10,2.2803986464452834e-08,2.097903566534171e-08
33071,WASP-78 b,WASP-78,0,Published Confirmed,0,326276445.0,0.03488,17.822,259.66711,4247686200.0,2.09,419479.6060201885,22.575949751916227,684.0467966942189,1466.351571409597,628.3197061388815,680.0528044199493,1.615588285192977e-08,8.270777200494314e-10,1.495524822340474e-08,2.326855936333769e-08,1.0630272874502505e-07,1.2428182265776965e-08,9.239497723329153e-08,1.1833375915962129e-09,2.6004484997310553e-08,2.499645865835472e-08
33074,WASP-78 b,WASP-78,0,Published Confirmed,0,326276448.0,0.0362,19.055,282.857,4247686200.0,2.2,401205.6888278235,22.914281261419664,745.1364321149931,1597.3058910979546,684.4325656116679,740.7857514780449,1.6240308646871585e-08,8.242250104349261e-10,1.5065004871100655e-08,2.3649666221336687e-08,1.0783803963310155e-07,1.2358646614842924e-08,9.33260573221129e-08,1.1880754571485723e-09,2.905261038087906e-08,2.5586542429939424e-08
33075,WASP-79 b,WASP-79,0,Published Confirmed,0,549357990.0,0.0521,20.4,267.93069,4595857200.0,1.69,144079.05071649764,19.762972681428096,565.8007515883098,1212.8743606515613,519.7067856894616,562.4971708369044,8.933944601253346e-08,4.6797647397092774e-09,8.228915642187244e-08,1.2609443805499043e-07,5.051023116125234e-07,6.65590640961979e-08,4.926344892747133e-07,6.629696599690477e-09,1.1311260205832816e-07,1.1600054434474369e-07
33076,WASP-79 b,WASP-79,0,Published Confirmed,0,549357990.0,0.0535,23.43,286.03,4595857200.0,1.91,152825.1333531058,20.900915119032238,604.0218422787036,1294.8067030961104,554.8141271563802,600.4950973495412,7.837838969749703e-08,4.1055125981913115e-09,7.230655655827554e-08,1.1185346751078342e-07,4.769753800897786e-07,5.773951690356605e-08,4.424354360124788e-07,5.809432409110147e-09,1.0756247295745728e-07,1.1064724729047217e-07
33080,WASP-79 b,WASP-79,0,Published Confirmed,0,549358800.0,0.0519,17.15,270.1555,4595857200.0,1.51,122530.97568854208,18.15534188286917,570.498557884643,1222.9447764156532,524.0218768292407,567.1675477203023,1.1283048617525253e-07,5.817475836011484e-09,1.0398130744692621e-07,1.5875370930197502e-07,5.596297577773422e-07,8.43291784959471e-08,5.793376897903907e-07,8.375699379601741e-09,1.4448160250823422e-07,1.468598501698068e-07
33082,WASP-8 b,WASP-8,0,Published Confirmed,0,1223807250.0000002,0.0801,11.635,713.18,3899515200.0,0.94,22612.713496869426,12.037130918077029,929.4659204095658,1992.4423585503398,853.745323858161,924.038982189472,9.520731004717823e-07,4.325054344137125e-08,8.893562681068733e-07,1.4000675235672696e-06,2.3418173313746004e-06,6.497945295875388e-07,2.669218439036587e-06,7.11460086365161e-08,1.9175052244447725e-06,1.5073827688513148e-06
33084,WASP-8 b,WASP-8,0,Published Confirmed,0,1230000000.0,0.08,11.2,699.2,3899515200.0,,21849.01699990699,11.817349120219957,908.9493634354222,1948.462201484568,834.9001847371632,903.6422166834639,1.01824651129051e-06,4.618046898218957e-08,9.507839163516408e-07,1.4919163453600216e-06,2.4390736201011706e-06,6.968828047798514e-07,2.7764654349723915e-06,7.613355615750775e-08,2.0411131322142875e-06,1.6020997467950734e-06
33087,WASP-8 b,WASP-8,0,Published Confirmed,0,1223807250.0000002,0.0801,11.635,677.61356,3899515200.0,0.94,22612.713496869426,12.037130918077029,883.1132550371611,1893.0788295691023,811.1688609227424,877.9569593933996,9.89756156014379e-07,4.52431401567763e-08,9.234789245056236e-07,1.447676818817587e-06,2.4522313396979868e-06,6.777319547606965e-07,2.778409103394721e-06,7.403094336750515e-08,1.970313006542932e-06,1.5529574899902305e-06
33093,WASP-80 b,WASP-80,0,Published Confirmed,0,460178928.0,0.03427,10.671,171.6282,2889819300.0,0.57,264817.479389252,17.62388117369781,314.01192731320697,673.1292146711235,288.43038641073355,312.1784837275073,5.1424380889235953e-08,2.8904172209183926e-09,4.5017389602770424e-08,4.3486111434479544e-08,2.7273943049087284e-07,4.278142543570702e-08,2.541366362725676e-07,3.841937142909466e-09,3.1437394613475827e-08,3.22600579949841e-08
33094,WASP-80 b,WASP-80,0,Published Confirmed,0,460177560.00000006,0.0346,10.671,176.07,2886337590.0,0.57,257312.36969719888,17.539635297102617,321.94503037025936,690.1349490595898,295.7172050986731,320.06526721625823,5.296169294598836e-08,2.960604905185262e-09,4.757083607369245e-08,4.605853081199152e-08,2.772707009735908e-07,4.391935641364059e-08,2.5975140349238543e-07,3.955047621980174e-09,3.339348612044509e-08,3.4223161151967475e-08
33097,WASP-80 b,WASP-80,0,Published Confirmed,0,465000000.0,0.034,10.65,174.8,2889819300.0,,270642.936871867,17.67630121581981,318.15284607950247,682.0058628323036,292.23395785490595,316.29522461936364,4.945378405548332e-08,2.7733119766222315e-09,4.388032038678558e-08,4.244218770728605e-08,2.626134920857734e-07,4.1120413161240645e-08,2.452921713410088e-07,3.692924005034566e-09,3.072920457153362e-08,3.151694285066653e-08
33101,WASP-82 b,WASP-82,0,Published Confirmed,0,405867750.0,0.0448,19.17,397.27,4512296160.0,2.22,212947.18910263275,20.659894415888953,967.114319697879,2073.147055545145,888.3266292480121,961.4675611137066,3.413058636145256e-08,1.6620223729179299e-09,3.1860131257215425e-08,5.110370033559145e-08,1.8811927444218048e-07,2.495726729671953e-08,1.8790033078655277e-07,2.4963397079540017e-09,6.953162956732011e-08,5.621538456873411e-08
33102,WASP-82 b,WASP-82,0,Published Confirmed,0,405867300.0,0.0447,18.719,394.1092,4519259580.0,2.18,209335.9972944871,20.4382453742307,960.1602061821748,2058.239924438336,881.9390449748898,954.5540510710255,3.51983932227267e-08,1.7123757724715588e-09,3.285288047394746e-08,5.263595293080562e-08,1.910490072180369e-07,2.5767182575816432e-08,1.928977199159932e-07,2.5748321112092115e-09,7.160146305174659e-08,5.784780851677266e-08
33109,WASP-83 b,WASP-83,0,Published Confirmed,0,745687800.0,0.059,11.657,96.93815,3815954160.0,1.05,56691.063263341755,14.038588387174928,160.1044120283782,343.2065719801449,147.0612209623102,159.16959910650195,3.735689558057452e-07,4.2434939090096896e-08,2.942222712112086e-07,2.67236895868405e-07,3.0237681039858123e-06,4.601532686787253e-07,1.5859150099325463e-06,3.186891878781075e-08,1.8017365760719886e-07,1.8899739705392867e-07
