,Name,starName,controversial,planetSemimajor,planetEarthRads,earthMass,stellarEffTemp,stellarRadius,density,escapeVelocity,surfaceEarthTemp,surfaceVenusTemp,surfaceMarsTemp,surfaceTitanTemp,similarityIndex_Earth,similarityIndex_Jupiter,similarityIndex_Arrakis,similarityIndex_Erid
2433,Kepler-435 b,Kepler-435,0,14220000.0,22.31,266.97,6161.0,2235257.82,0.024013064728156813,3.4549160087218778,1783.4081180761978,3822.9888788948783,1638.1195995516641,1772.9952073223008,0.0005023507979810774,0.012340941462020472,0.0005715203917823372,0.00235306808032205
2437,CoRoT-29 b,CoRoT-29,0,5850000.0,10.088,266.9772,5260.0,626707.8,0.2597423671593921,5.137958575251092,1256.972795049982,2694.499911626049,1154.5712676780788,1249.633619343498,0.009035985433238844,0.15963334766866544,0.009974631537467195,0.04181387969043269
2438,CoRoT-31 b,CoRoT-31,0,8790000.0,16.365,266.9772,5700.0,1497135.3,0.06084291119979806,4.033992908440394,1717.4988720526915,3681.70303859265,1577.5797676374498,1707.4707902618027,0.0015075147445887261,0.03785372699464938,0.0017047448929813694,0.007108482840347308
2439,CoRoT-9 b,CoRoT-9,0,60315000.0,11.949,266.9772,5625.0,668488.32,0.156301566785743,4.720927757741714,432.35679582232603,926.8182674453626,397.1340794388201,429.83236370658847,0.011672243408646964,0.31769531427199865,0.01265683729835074,0.04312719880189753
2441,K2-107 b,K2-107,0,7200000.0,16.141,266.9772,6030.0,1239488.76,0.06341130664725746,4.061887740081373,1826.6606677256248,3915.706869027154,1677.8485032126716,1815.9952152597032,0.0014975748819497973,0.037376411523359195,0.001694540235795632,0.007095913899632155
2442,K2-115 b,K2-115,0,20505000.0,12.498,266.9772,5560.0,612780.96,0.1365955193945529,4.616075198024205,701.7510211453831,1504.3030938346888,644.5816244145473,697.6536579672198,0.0073809912083856065,0.1898834778261947,0.008126617760201653,0.0320988290450575
2444,WASP-142 b,WASP-142,0,5205000.0,17.15,266.9772,6010.0,1142000.88,0.052864684142121726,3.9405883861783106,2055.3360586051526,4405.905084089906,1887.8944461115852,2043.3354230071673,0.0011010718907514313,0.027385625598665815,0.0012496843958235905,0.005252068028440369
2448,WASP-79 b,WASP-79,0,7815000.0,20.4,267.93069,6600.0,1176817.98,0.03152214780894879,3.6195301269098477,1869.90528504963,4008.407855092012,1717.5701207692748,1858.9873371867113,0.000660093959586225,0.01643281110342419,0.0007505166973095105,0.0031130920724371522
2449,CoRoT-9 b,CoRoT-9,0,60435000.0,11.949,268.88418,5625.0,668488.32,0.15741800654849833,4.737758213112495,431.92733776171514,925.897663029006,396.7396079439662,429.40541315304364,0.011716813164504196,0.31991553236299164,0.012703119587308244,0.04326458559962952
2452,WASP-2 b,WASP-2,0,4549500.0,11.691,269.20201,5150.0,564037.02,0.16827017933440977,4.792579956422397,1323.9290638474806,2838.0301941175617,1216.0728247912925,1316.1989458522767,0.005600960753778338,0.12989456066253735,0.006235075124737737,0.026022726547091757
2453,WASP-2 b,WASP-2,0,4549500.0,11.691,269.20201,5150.0,564037.02,0.16827017933440977,4.792579956422397,1323.9290638474806,2838.0301941175617,1216.0728247912925,1316.1989458522767,0.005600960753778338,0.12989456066253735,0.006235075124737737,0.026022726547091757
2454,WASP-98 b,WASP-98,0,5356500.0,12.33,269.51984,5550.0,487439.39999999997,0.1436102212391737,4.669494627188639,1222.3575545021242,2620.297221667744,1122.7760193499455,1215.220489241867,0.0050695046264342845,0.12175087772653956,0.005647796570481812,0.023373717113431915
2459,CoRoT-29 b,CoRoT-29,0,5790000.0,10.088,270.1555,5260.0,626707.8,0.262834538197004,5.168451178711315,1263.4688217490727,2708.425068507367,1160.5380839929392,1256.0917172333682,0.009038077302023306,0.15838435742737386,0.00997515562727316,0.041876459966166825
2460,HATS-11 b,HATS-11,0,6921000.0,16.926,270.1555,6060.0,1002732.48,0.05564608885414644,3.990118436359061,1684.0937263686285,3610.094359034885,1546.8960316398973,1674.2606895577437,0.001376914506069665,0.034945302476084836,0.0015575448391694279,0.0064831807034489595
2461,Kepler-435 b,Kepler-435,0,14235000.0,22.306,270.1555,6090.0,2235257.82,0.02431266471172436,3.475778609118563,1761.9268974197687,3776.9408280633043,1618.3883847932893,1751.6394105838822,0.0005114907409844412,0.01267061310528708,0.0005817476600540917,0.0023958936469909886
2464,WASP-79 b,WASP-79,0,7785000.0,17.15,270.1555,6600.0,1051476.42,0.05349402562000413,3.963974872717631,1770.9239572243755,3796.2273050211793,1626.6524830974752,1760.58393862089,0.0012613603173456931,0.031913010679755105,0.0014283463166599828,0.00595940649033799
2467,TOI-1478 b,TOI-1478,0,13545000.0,11.882,270.47333,5597.0,731159.1,0.16104218143119145,4.765116228605464,949.4175691939296,2035.2115545886077,872.0715760411405,943.8741378749882,0.006954989469498987,0.1688237564699728,0.007695069330518976,0.031309895030202116
2469,HAT-P-13 b,HAT-P-13,0,6405000.0,14.359,271.098,5653.0,1086293.52,0.09146134169737281,4.339674011435296,1699.7244827620084,3643.601107857508,1561.2534006258777,1689.8001815514103,0.002368687722087634,0.058597294313058414,0.0026682961535108613,0.011203460225756629
2471,WASP-176 b,WASP-176,0,8025000.0,16.87,271.74465,5941.0,1343940.06,0.05653268280445476,4.008473421045782,1775.0577979782104,3805.0887804562476,1630.449553152078,1764.6936428271763,0.00133532754901122,0.03385551943818225,0.001511516284461183,0.00631523185655006
2472,WASP-16 b,WASP-16,0,6315000.0,11.3,272.0,5700.0,661524.9,0.18828573346062072,4.900058653273435,1346.9354810962536,2887.347720708251,1237.2049832852958,1339.0710339101313,0.006153850514985894,0.1403801178042109,0.00684038890968593,0.02866422722110051
2474,WASP-59 b,WASP-59,0,10455000.0,8.687,272.38031,4650.0,424768.62,0.4150019010767821,5.59253862707717,684.309649785929,1466.9150343860217,628.5611454353436,680.3141227727751,0.021765014179979756,0.19036315005383866,0.02345792614676372,0.09471743369383516
2475,KELT-8 b,KELT-8,0,6825000.0,20.849,272.69814,5754.0,1162891.14,0.03005455684135341,3.612056387727198,1734.097761799154,3717.2851189137723,1592.8263992686934,1723.9727629000656,0.0006598333308783395,0.016647416102674905,0.0007494943933590432,0.003096647575412768
2479,HAT-P-32 b,HAT-P-32,0,5145000.0,20.053,273.322,6207.0,849537.24,0.033854809112474286,3.687259186665512,1841.4748150312248,3947.463100158765,1691.4557896245594,1830.722866158662,0.0007180717149057177,0.018147417158264345,0.0008158726964552629,0.0033896913623925507
2481,HAT-P-45 b,HAT-P-45,0,6781500.0,15.984,273.3338,6330.0,919171.4400000001,0.06685297946023702,4.130094439058789,1701.4712101840053,3647.3454664488318,1562.8578277875831,1691.5367102328203,0.0016658107613540417,0.042273458085063643,0.0018818709808762792,0.007866826455036224
2483,K2-238 b,K2-238,0,6900000.0,14.572,273.3338,5630.0,1107183.78,0.08823069339684848,4.325567928416114,1646.5663058016473,3529.64899713088,1512.425849224386,1636.952382987849,0.0023287198695005995,0.058207510865630634,0.00262281204156769,0.010991117557813844
2484,WASP-1 b,WASP-1,0,5847000.0,16.634,273.3338,6110.0,1016659.32,0.05931808043597852,4.048595324664063,1860.1497305138207,3987.4954368295657,1708.6093198580156,1849.288743095181,0.0013492338475486936,0.03416202938110604,0.0015277356817090652,0.006407479317199502
2485,WASP-78 b,WASP-78,0,5505000.000000001,23.091,273.3338,6100.0,1636403.7,0.022174250847015877,3.436223053573784,2428.185810506954,5205.161541751943,2230.369328942763,2414.008190767305,0.0003443569177186411,0.008352544416053221,0.0003935059798563788,0.0016469341353900545
2486,WASP-59 b,WASP-59,0,10455000.0,8.687,274.276,4650.0,424768.62,0.41789019705475583,5.611966127580509,684.309649785929,1466.9150343860217,628.5611454353436,680.3141227727751,0.021807583208395553,0.18919101776170857,0.02349928658394795,0.09494656700601155
2488,WASP-2 b,WASP-2,0,4605000.0,12.072,275.24078,5150.0,571000.44,0.1562640012386744,4.768950611887857,1324.0248931019833,2838.2356177502807,1216.1608471449085,1316.2942155817525,0.005122757550909929,0.1219171804798792,0.005708472815210993,0.023828807588829368
2489,KELT-8 b,KELT-8,0,6856500.0,20.849,275.55861,5754.0,1162891.14,0.030369814430598368,3.630951319026888,1730.1097969300379,3708.736349179282,1589.1633210600614,1720.0080828426821,0.0006651428247031004,0.016890954730506027,0.0007554232346293515,0.0031234315534678023
2493,WASP-44 b,WASP-44,0,5179500.0,12.33,276.5121,5420.0,633671.22,0.1473359581109447,4.729678060542644,1384.1172347155575,2967.052096360496,1271.3576591266426,1376.0356918023344,0.004633439792184067,0.11118475502066277,0.005171590192768386,0.021636825848075525
2496,TrES-4 b,TrES-4,0,7447500.0,20.288,278.73691,6200.0,1336976.64,0.033339617547343735,3.701976612868036,1917.934892910138,4111.366148736248,1761.6869110864293,1906.7365111885154,0.0006733207324558471,0.017145745104140124,0.0007654753990183187,0.003190958122685264
2497,WASP-44 b,WASP-44,0,5211000.0,12.778,279.05474,5400.0,647598.06,0.13359327399124912,4.667338595668775,1389.8614522073744,2979.3656433083806,1276.6339137102448,1381.7463701263707,0.004144941122981158,0.10145911483496343,0.004632637495107187,0.019365689364391907
2498,WASP-23 b,WASP-23,0,5550000.0,10.783,279.37257,5150.0,536183.34,0.22256085867684475,5.083679083678492,1168.6996459854197,2505.2738652946655,1073.4894479133518,1161.875876939844,0.00803338502028938,0.17560093716575478,0.00887925024948126,0.03702528415801554
2499,Kepler-91 b,Kepler-91,0,10800000.0,15.513,279.68,4550.0,4386954.6,0.07482692087124207,4.240712764727484,2117.2230138971436,4538.568572290893,1944.7396703722816,2104.861034568716,0.0015412039745706385,0.03879157671591764,0.0017447647595303483,0.007407628562644284
2500,WASP-2 b,WASP-2,0,4605000.0,10.705,279.68,5200.0,543146.76,0.22771164304904767,5.104972629146347,1303.8650376312064,2795.0201010753613,1197.6433502040331,1296.252068880887,0.007513459491482097,0.16060335091446445,0.00831863012509606,0.03497924270933115
2502,HAT-P-42 b,HAT-P-42,0,8625000.0,14.348,279.6904,5743.0,1065403.26,0.09457738391650428,4.409599475896928,1473.6752585576455,3159.0324544702466,1353.6196790568285,1465.0708068945346,0.002722140517972636,0.06916215343845313,0.003057832324267139,0.0127592111820552
2503,HATS-31 b,HATS-31,0,7170000.0,18.383,279.6904,6050.0,1302159.54,0.04496889741887057,3.8957101302538804,1882.406494392367,4035.205974830064,1729.0528968287033,1871.415554836811,0.0009628166095684915,0.024756638361348636,0.0010923787141538693,0.004571742946879552
2504,TOI-640 b,TOI-640,0,9912000.0,19.851,279.6904,6460.0,1448391.36,0.035712004927649046,3.7488980802254632,1802.936168765557,3864.8500321862793,1656.0567628128617,1792.4092382048843,0.0007674095170156403,0.019712220509069654,0.0008713126185878732,0.003624338346714985
2505,WASP-2 b,WASP-2,0,4638000.0,11.915,279.6904,5170.0,571000.44,0.16515025967331481,4.838912900190149,1324.4296951891304,2839.1033685817542,1216.5326713090883,1316.6966541224049,0.005371586824578401,0.12782170105630988,0.005980537532878669,0.025017962152372772
2507,HAT-P-13 b,HAT-P-13,0,6405000.0,14.359,280.64389,5653.0,1086293.52,0.09468187415093401,4.415417211741406,1699.7244827620084,3643.601107857508,1561.2534006258777,1689.8001815514103,0.0024106843080701447,0.060650466833349195,0.002714247894005357,0.011429607604580274
2508,WASP-23 b,WASP-23,0,5640000.0,10.783,280.95,5150.0,536183.34,0.22381751095055444,5.098010948920616,1159.33741524189,2485.2045925065777,1064.8899279711386,1152.5683101132279,0.008103562805267871,0.17765551827393566,0.008954283267104355,0.037334798896277374
2509,Kepler-46 b,Kepler-46,0,29565000.0,9.079,281.27955,5155.0,654561.48,0.37541182755761826,5.559120903888136,560.0160411726766,1200.4740113639014,514.3933370101984,556.7462360179417,0.022434712991780497,0.24619263360231536,0.024104101703706686,0.09553330428830446
2511,CoRoT-12 b,CoRoT-12,0,5910000.0,15.132,281.91521,5675.0,731159.1,0.08126683586256817,4.310891931677953,1457.3490673886586,3124.034942324189,1338.62353012778,1448.8399406093308,0.002316087499361496,0.05991534949314001,0.002605013414590944,0.010840953338719253
2512,WASP-44 b,WASP-44,0,5209500.0,12.778,282.539,5410.0,647598.06,0.13526131124027327,4.696386253777503,1392.635721057741,2985.312683054648,1279.1821718078436,1384.5044406575453,0.004162277446176979,0.10241995447870456,0.00465118841756495,0.019466518804581594
2514,WASP-78 b,WASP-78,0,5430000.0,19.055,282.857,6100.0,1531952.4000000001,0.04083418692200698,3.8479997677225595,2365.582360134011,5070.962144468509,2172.865980148936,2351.770267575164,0.0007007078875975903,0.017845988782829,0.0007978683884147116,0.003376377027647885
2515,WASP-58 b,WASP-58,0,8415000.0,15.36,282.86,5800.0,814720.1399999999,0.07796177723538551,4.2859412037562965,1317.6215120629918,2824.5090600144117,1210.279128946449,1309.928222415232,0.0024001701698539634,0.0629588417179715,0.002695712850764242,0.01113765978847288
2517,WASP-1 b,WASP-1,0,5730000.0,21.633,282.8687,6200.0,863464.08,0.027907342640514324,3.6115207993889533,1757.2033943711103,3766.8153276568546,1614.0496903328783,1746.943486985599,0.000586076336491989,0.015021463118256735,0.0006659831808008567,0.0027571340386592525
2518,WASP-145 A b,WASP-145 A,0,3915000.0000000005,10.088,282.8687,4900.0,473512.56000000006,0.27520322234745115,5.288663786782722,1244.1749858654484,2667.065987954406,1142.8160548111994,1236.9105336300156,0.009308219631150035,0.15859446703685023,0.010259132639975783,0.04320192787581655
2520,HAT-P-45 b,HAT-P-45,0,6780000.0,15.984,283.492,6330.0,919171.4400000001,0.06933750913038021,4.20613993012513,1701.6594156168228,3647.748911554479,1563.0307007296292,1691.7238167773041,0.0016983662315193178,0.043935408043992145,0.0019177722620139896,0.008041299223356023
2523,TrES-4 b,TrES-4,0,7530000.0,19.448,285.09351,6200.0,1274305.86,0.03871206464483553,3.8239503149926946,1862.158135261223,3991.800737975061,1710.4541063357744,1851.2854212281418,0.000809728759436094,0.02101951797080544,0.0009193043034867323,0.0038408475599629333
2524,WASP-28 b,WASP-28,0,6675000.0,15.177,285.717,6084.0,779903.04,0.08163231634534344,4.333423377686967,1518.3412608427832,3254.780381302033,1394.6468859172703,1509.4760146420595,0.0022314701821203927,0.05795022597986252,0.0025113543730338936,0.010489118425721663
2527,WASP-123 b,WASP-123,0,6394500.0,14.773,285.72917,5740.0,891317.76,0.0885181496533848,4.392370733385518,1564.625463129214,3353.997149923912,1437.1604632339445,1555.4899740924066,0.002378085405407698,0.06121900651397633,0.0026756088401547118,0.011211141183216854
2528,WASP-58 b,WASP-58,0,8430000.0,15.356,285.72917,5800.0,814720.1399999999,0.07881413440649565,4.308184425177274,1316.4487289983317,2821.995032760578,1209.2018887428355,1308.762286961762,0.002416690327799513,0.06372067025212749,0.002713837963989225,0.011221408880984697
2530,WASP-79 b,WASP-79,0,8025000.0,23.43,286.03,6600.0,1330013.22,0.022211534401169533,3.489600391877332,1961.7104747505755,4205.205332738435,1801.8962371895052,1950.2564974519876,0.00040578171175187486,0.010232102142540656,0.00046230950836190514,0.0019199402258197461
2532,OGLE-TR-56 b,OGLE-TR-56,0,3375000.0,14.572,286.047,5900.0,765976.2000000001,0.09233444657809725,4.425019263262218,2052.1461068986955,4399.066969036829,1884.9643695020836,2040.16409669671,0.001970298100168353,0.04955959139817942,0.0022249275026554483,0.009477194600182445
2533,WASP-180 A b,WASP-180 A,0,7200000.0,13.899,286.047,6600.0,828646.98,0.10640709174021117,4.5308842709789285,1634.7373314532138,3504.2919086863253,1501.5605433382236,1625.1924753061821,0.0027970256111312687,0.07052522267268403,0.003143081241552672,0.013246900716151299
2535,XO-1 b,XO-1,0,7320000.0,14.572,286.047,5750.0,696342.0,0.09233444657809725,4.425019263262218,1294.8191580895698,2775.628972069622,1189.3344093496407,1287.259006154091,0.0029130209885151943,0.07603180678873986,0.0032651655739811773,0.013521175552896655
2536,KELT-4 A b,KELT-4 A,0,6475500.0,19.044,286.68266,6206.0,1114147.2,0.04145822917432876,3.8750532475192645,1879.454953812899,4028.8789279266975,1726.341808759129,1868.481247625482,0.0008660989745430523,0.02256704185309666,0.000983012798843522,0.004115156821432158
2540,WASP-28 b,WASP-28,0,6697500.0,13.597,287.95398,6150.0,759012.78,0.11441359552496827,4.5961695614678355,1511.5719215984225,3240.269340118384,1388.4290229504004,1502.7462000161524,0.003218251802860228,0.08129989941954534,0.0036086446505497983,0.015160039301082702
2541,WASP-48 b,WASP-48,0,4980000.0,15.65,288.0,6000.0,1058439.84,0.07504699429293678,4.284450416881296,2019.5526761780313,4329.198315918583,1855.0262206628015,2007.7609715386468,0.0015843554976504018,0.040674416686557024,0.001792198585975102,0.00760544741646926
2542,WASP-28 b,WASP-28,0,6703500.0,13.597,288.26,6150.0,759012.78,0.11453518734496168,4.598611177862026,1510.8953002925434,3238.818906142347,1387.8075238042427,1502.0735293468108,0.0032211267508014288,0.0814152966064504,0.0036117801201800766,0.015174137458363598
2543,WASP-16 b,WASP-16,0,6330000.0,11.299,288.58964,5700.0,661524.9,0.19982257509269194,5.047500982360972,1345.3386394191277,2883.924663522892,1235.7382311593144,1337.4835158251228,0.006317103717888925,0.14748354925105633,0.007013177685095725,0.02953988481443526
2548,KELT-15 b,KELT-15,0,6919500.0,16.175,289.2253,6003.0,1030586.16,0.06826329589319731,4.2233010821321555,1691.4480225119125,3625.8593385047575,1553.6511969501328,1681.572045653474,0.0016581946454241132,0.04344356336337933,0.001872321126273253,0.00785647257553713
2550,XO-1 b,XO-1,0,7394999.999999999,13.518,290.17879,5750.0,647598.06,0.11733084002580846,4.627353306567314,1242.330198676818,2663.1114243104603,1141.12155649639,1235.0765177304472,0.0038703188139970358,0.09967660045417959,0.004323054360845187,0.01793870491150891
2551,WASP-2 b,WASP-2,0,4707000.0,12.52,290.484,5200.0,584927.28,0.1478403801146745,4.810774407491639,1338.3438264289478,2868.9302873056,1229.3132630668886,1330.5295439428578,0.0046451631267166085,0.11501613544352181,0.005180243633659286,0.021697541600710756
2552,WASP-2 b,WASP-2,0,4707000.0,12.005,290.802,5200.0,584927.28,0.16787836728012093,4.915567459594587,1338.3438264289478,2868.9302873056,1229.3132630668886,1330.5295439428578,0.005294079514098461,0.12838848176918594,0.0058930087638712995,0.024742709571133673
2553,CoRoT-12 b,CoRoT-12,0,6019500.0,16.141,290.81445,5675.0,779903.04,0.06907303045504831,4.239345579539086,1491.3908704399391,3197.008387473111,1369.8920570662663,1482.6829813843372,0.001863069470598392,0.04944262050196645,0.0020990657274143607,0.008744043903443249
