,Name,starName,controversial,planetSemimajor,planetEarthRads,earthMass,stellarEffTemp,stellarRadius,density,escapeVelocity,surfaceEarthTemp,surfaceVenusTemp,surfaceMarsTemp,surfaceTitanTemp,similarityIndex_Earth,similarityIndex_Jupiter,similarityIndex_Arrakis,similarityIndex_Erid,similarityIndex_Mesklin,similarityIndex_Habranah,similarityIndex_Dhrawn
896,K2-138 e,K2-138,0,11730000.0,3.39,12.97,5356.3,598854.12,0.3328267953035855,1.953557448917359,883.6126512635227,1894.149356388057,811.6275729461167,878.4534397597944,0.0765381645321048,0.05300641343597508,0.05580439667387145,0.2516212084352786,0.0016265719834983488,0.00469079371351016,0.010328204074232754
915,Kepler-11 c,Kepler-11,0,15900000.0,3.15,13.5,5680.0,765976.2000000001,0.43179688895266943,2.0676053897761855,910.2127790576413,1951.1705125123185,836.0606739556206,904.898255511787,0.09206125054996693,0.04335934452871239,0.06656014283360105,0.3099374459913855,0.0020407345509141916,0.005655224520400028,0.012884539909734885
918,TOI-1064 b,TOI-1064,0,9228000.0,2.587,13.5,4734.0,508329.66,0.7795103468584592,2.2815223007375547,811.2088932148233,1738.9416061233774,745.1223159953332,806.4724306394902,0.15760298545415896,0.02895774623869168,0.11309333268709645,0.5175061516138388,0.0037287678138625286,0.009976893769636293,0.022093808609002077
919,TOI-1266 b,TOI-1266,0,11040000.0,2.37,13.5,3600.0,292463.64,1.0138323207166857,2.3836844287737877,427.7986617725005,917.0472590012648,392.94728189723577,425.3008435555021,0.2826523248485059,0.03818190290923338,0.19091541110364665,0.7972100862456775,0.007641157244870214,0.018909352539736957,0.03009492836896314
921,AU Mic c,AU Mic,0,16515000.0,3.24,13.6,3700.0,522256.5,0.39974337935703,2.046223166835288,480.38548786063404,1029.7745978944952,441.2500285428612,477.58062723346814,0.13374514129904927,0.07882638484066713,0.10199280404679782,0.42229251982583277,0.0031982135545887526,0.008402989664150817,0.015571204124482051
924,TOI-125 d,TOI-125,0,20550000.0,2.93,13.6,5320.0,591890.7,0.5405220922349009,2.1517494085291085,659.1921007449238,1413.0719966227737,605.4898422604117,655.3432293367712,0.1391362663253183,0.047846128594130795,0.1024565220189065,0.4516902730592769,0.0032534709738350296,0.008721938666875935,0.018801625980537355
928,GJ 3470 b,GJ 3470,0,4650000.0,3.88,13.73,3652.0,334244.16,0.23499182943154126,1.8787779481156102,714.8611962216979,1532.406618209795,656.6237557295217,710.6872857397213,0.06284901652698281,0.08068712611103514,0.046859929271578525,0.19700013437411013,0.0014619129363556897,0.0038180463909209643,0.008951061155432215
929,TOI-220 b,TOI-220,0,13366500.0,3.03,13.8,5298.0,598854.12,0.49593938911263924,2.1314457197196925,818.7459045903304,1755.0982616732856,752.0453113159894,813.9654351351311,0.11049879092453053,0.04303297186625979,0.08019705109801795,0.367979854405822,0.002548383338620509,0.006829907176479146,0.015593649472877233
930,GJ 3470 b,GJ 3470,0,5335500.0,4.83,13.9,3600.0,396914.93999999994,0.12332491075125553,1.6942983308883728,716.8844809217295,1536.7438166494896,658.4822099380683,712.6987569446826,0.03236660491039077,0.05984340049340338,0.024370979270971867,0.09249855491538721,0.0008087352616411742,0.0019443070304638451,0.005043912466797938
931,GJ 3470 b,GJ 3470,0,5324999.999999999,4.57,13.9,3600.0,382988.10000000003,0.14559404157946934,1.7418283239025028,704.8891924174276,1511.030210164088,647.464138974945,700.7735061773386,0.03900119346390721,0.06632295371317806,0.029339173845288377,0.11414534316547605,0.0009576112373567841,0.002348109093846936,0.005924503496549617
934,Kepler-10 c,Kepler-10,0,36150000.0,2.35,13.98,5708.0,738122.52,1.076913909644252,2.4359911312442457,595.4969736025491,1276.532434961605,546.983752089412,592.0200034253427,0.22020386297592126,0.028149793793945273,0.1440851911511776,0.6968235524469432,0.0063665210141230074,0.015389562702307584,0.033985244602523765
935,GJ 3470 b,GJ 3470,0,5220000.0,4.2,14.0,3600.0,348171.0,0.18891113891679287,1.8234565569215189,678.8113008728211,1455.1285416959636,623.510729308803,674.8478774572374,0.05208302804529393,0.07779333226393145,0.03913746189706565,0.1584722476469448,0.0012614815184799819,0.003149078008378944,0.007678152616667772
938,Kepler-62 d,Kepler-62,0,18000000.0,1.95,14.0,4925.0,445658.88,1.8875636420124884,2.6761026026587804,565.7919729340632,1212.8555423579714,519.6987222039178,562.4884434392054,0.17393376343497804,0.01655652770028882,0.11261440149755075,0.5252444635072774,0.010211823036824729,0.012635514243722248,0.050400066349070516
939,TOI-1749 c,TOI-1749,0,6645000.0,2.12,14.0,3985.0,382988.10000000003,1.4689190216658874,2.566564220432064,698.488065797366,1497.3084850957446,641.5844915351621,694.4097542667132,0.17169064614795046,0.018057945144759415,0.10994960784682842,0.5478210571300626,0.007155502117688111,0.012166833686968297,0.03846822781759979
946,K2-266 e,K2-266,0,18735000.0,2.73,14.3,4285.0,487439.39999999997,0.7026280737395508,2.285823764134712,504.6262171978972,1081.7380479502374,463.51594369280065,501.67982051477196,0.19747172685082723,0.04862650072756323,0.14768769817779648,0.6221682447411251,0.005154956209820159,0.012585201474762202,0.02583422352466272
955,HD 207897 b,HD 207897,0,17445000.0,2.501,14.4,5070.0,543146.76,0.9202351518173421,2.3965166378490648,653.1554969325922,1400.131678023275,599.9450211286251,649.3418718688503,0.19921524092866819,0.03079800954961347,0.14115936833591963,0.6415268627374656,0.0052942590122875164,0.012714146960878202,0.029355908338159677
961,EPIC 249893012 c,EPIC 249893012,0,19500000.0,3.67,14.67,5430.0,1190744.82,0.29669438202315607,1.9968161155651627,979.6645466351548,2100.0502514667655,899.8544295963419,973.9445101558588,0.060066170399231025,0.05576437438656321,0.04356290619426792,0.206830608695169,0.0014361785308942608,0.003596045189017263,0.009367183993504552
965,K2-263 b,K2-263,0,38594999.99999999,2.41,14.8,5368.0,591890.7,1.0570316456596482,2.4750181304932606,485.3480172803854,1040.4124853138724,445.80827666534685,482.51418158271395,0.24656925811842623,0.03479858557869585,0.16429820495500547,0.7679434745296821,0.007579098170231854,0.016915241708887134,0.03492449541794426
967,TOI-1246 e,TOI-1246,0,31650000.0,3.78,14.8,5151.0,598854.12,0.2739452141846496,1.9762460096383556,517.3098296770708,1108.9271747466316,475.16626309230253,514.2893762912514,0.0872586267568551,0.10142431831451842,0.06661412243582686,0.2792834018900264,0.002258404490124128,0.005341223093979749,0.012276025598042242
970,K2-32 b,K2-32,0,11925000.0,5.299,15.0,5271.0,598854.12,0.10078291193976682,1.6803692208901242,862.4022092650888,1848.6817581111532,792.1450773801165,857.3668406649234,0.021946712935337793,0.047111337689874,0.016331744175386135,0.06396317785243148,0.0005964144808037008,0.0012950149118421367,0.0039010206412824168
972,TOI-1749 d,TOI-1749,0,10605000.0,2.52,15.0,3985.0,382988.10000000003,0.9370592208174249,2.4366963198809923,552.9058009515275,1185.2322004647526,507.86234517174626,549.6775108578216,0.2211256235391612,0.03544640232145082,0.15592792102354913,0.7021544397380537,0.006269097474778038,0.014146955653123103,0.033234289260675814
973,TOI-2136 b,TOI-2136,0,8100000.0,2.09,15.0,3366.0,236756.28000000003,1.6425923753229859,2.675645266484773,420.15339111403256,900.6585342852458,385.92484682891086,417.70021187801063,0.21858020767029737,0.025111589604793674,0.14586901283071,0.6028498467463563,0.011979521553822812,0.015797118235956337,0.043717379200325174
979,HD 106315 c,HD 106315,0,23039999.999999996,4.35,15.2,6327.0,905244.6,0.1846091484065471,1.8669522644599734,915.6406935586524,1962.8060190251756,841.046393734887,910.2944776655974,0.03930735900226392,0.06196754339189021,0.02888542568720695,0.12721011265760432,0.001005877517258727,0.0023239262975693763,0.006569982668487548
989,TOI-1231 b,TOI-1231,0,19320000.0,3.65,15.4,3553.0,334244.16,0.31660628314082073,2.051492702467195,341.2000432592977,731.4108070035232,313.40357407022327,339.20785450358125,0.12504423728886452,0.1289149480908803,0.09900277873471555,0.2855917123150459,0.0035503659610790234,0.007798004550631449,0.011255633361578659
991,KOI-94 c,KOI-94,0,15195000.0,4.32,15.6,6182.0,1058439.84,0.19344199377893045,1.8979137580235532,1191.234478450612,2553.580482848432,1094.1884401180444,1184.2791336894522,0.03311696610085532,0.050683522963977726,0.023914346805192045,0.1117151682423467,0.000847610624733428,0.0019362349642066616,0.005834147702691315
993,K2-285 c,K2-285,0,12360000.0,3.53,15.68,4975.0,550110.18,0.3563685286960146,2.104949711447797,766.2918520946171,1642.655541854113,703.8645216256127,761.8176498150474,0.08246523603687056,0.06270132911726808,0.06057709390858123,0.27838384824410994,0.0021576676917846355,0.004964477161019018,0.013214048097760365
998,K2-19 c,K2-19,0,15015000.0,4.51,15.9,5390.0,633671.22,0.1732785880715715,1.8752809396300885,808.4322042536835,1732.989378525558,742.5718349455954,803.7119541280138,0.03957820918312729,0.06857045401503734,0.02936210542474437,0.12781199091608014,0.0010786762517103051,0.002334849871457828,0.0068625863045797715
999,TOI-1266 b,TOI-1266,0,11175000.0,2.458,15.9,3573.0,292463.64,1.0703575837888495,2.5401751970112976,422.0177404931788,904.6550322660553,387.637313665546,419.5536757489536,0.2581680700843673,0.0397336334839171,0.17415275657676738,0.7287382611042102,0.008834293787533051,0.017886233512365835,0.03399146487677641
1002,Kepler-453 b,Kepler-453,0,118545000.0,6.204,16.0,5527.0,577963.86,0.06698568719305611,1.6039105535578895,281.76283131948844,603.9986920000745,258.8085204566187,280.11768280493527,0.02629611909735433,0.08997730179479335,0.022500367799557476,0.04134237105576069,0.0009640947114935829,0.0016782102300310592,0.00248723323708184
1005,TOI-942 b,TOI-942,0,7470000.0,4.242,16.0,4969.0,619744.38,0.20954890316163405,1.9396827676235229,1044.9620335590928,2240.0246991547583,959.8323404555549,1038.8607400377875,0.03928739778537943,0.059707657944499976,0.02855068223357523,0.1341154042311113,0.0010367561532420573,0.0023022908586321517,0.0069366181836669465
1006,Kepler-20 c,Kepler-20,0,13950000.0,3.07,16.1,5455.0,654561.48,0.556273218360466,2.287177123497883,862.7170682625414,1849.3567031411108,792.4342858285892,857.6798612729423,0.10809779801361884,0.04036444466838765,0.07784871860990322,0.36671283718873976,0.0029306167330235377,0.006562240774679093,0.01801585720330499
1010,HD 219134 d,HD 219134,0,35550000.0,1.61,16.17,4699.0,543146.76,3.8735555960352994,3.1651778669584214,424.0623895801938,909.0380283069911,389.5153917732411,421.58638659914527,0.12315039130612052,0.010166842759149999,0.08054119758816015,0.2711561239524654,0.022313327140513064,0.009328515045353682,0.07207170376350985
1013,BD+20 594 b,BD+20 594,0,36150000.0,2.23,16.3,5766.0,647598.06,1.4694351256912903,2.700209239131451,563.4543990937216,1207.8446204581307,517.5515829796141,560.1645181561028,0.18504773779152753,0.02328905164503644,0.12050876388928919,0.5865560701992552,0.009251393634371767,0.012950505643121108,0.047041386701873515
1016,Kepler-18 d,Kepler-18,0,17580000.0,6.98,16.4,5345.0,772939.6200000001,0.04821198158640321,1.5309121187808545,818.2699000214207,1754.0778781980732,751.608085307033,813.4922098476683,0.009583075609088805,0.031032013649677413,0.007201776024435429,0.025658282522771688,0.00032061351019630017,0.0005617695354596002,0.002098831637598521
1017,TOI-421 c,TOI-421,0,17835000.0,5.09,16.42,5325.0,605817.54,0.12447932011647961,1.79384012208818,716.5384402184453,1536.0020291994429,658.1643600569631,712.3547366936573,0.0301399023283912,0.06521072881836044,0.02266681442519858,0.09265656844500399,0.0008894778195048891,0.0017728345143956862,0.0055449955049323
1019,K2-32 b,K2-32,0,12054000.0,5.13,16.5,5275.0,584927.28,0.12218256854698893,1.7911804390768833,848.3856730760178,1818.63531981791,779.270423274633,843.4321438142161,0.026070731217025616,0.05595313057622,0.019365671020506518,0.08143797779851966,0.0007617115958751823,0.001522478852474826,0.004942950288656967
1023,HD 219666 b,HD 219666,0,9534000.0,4.71,16.6,5527.0,717232.26,0.15882642790890533,1.8749929482443928,1106.7953237405561,2372.5731485608376,1016.6282715295284,1100.3329998270747,0.02788593672485428,0.050926250842030396,0.02027989956514138,0.09318011633203999,0.0007778736455835006,0.0016166138951290794,0.005307051004817038
1025,K2-110 b,K2-110,0,15315000.0,2.592,16.7,5010.0,494402.81999999995,0.9587135850273439,2.5351098648066004,657.2115875992456,1408.826485091403,603.6706751453687,653.3742799528725,0.18972430001075766,0.03172764326624929,0.12870131341472793,0.6203409098584654,0.005915004483265051,0.01188659763572537,0.03270830669275711
1027,WASP-47 d,WASP-47,0,13200000.0,3.71,16.8,5576.0,807756.72,0.3289008188453066,2.12531708923263,1007.0745165268121,2158.8074192762774,925.0313974746086,1001.1944395232209,0.06046877203685565,0.05413928584880475,0.04363967488505377,0.21128817338343764,0.0016543015260310778,0.0035638673048018995,0.010803463922154276
1029,AU Mic b,AU Mic,0,9675000.0,4.07,17.0,3700.0,522256.5,0.2520827311837878,2.041189399882151,627.6299814217508,1345.4141061243254,576.4989871988959,623.9653939856095,0.06633652921643189,0.09782123882120355,0.04984107153280326,0.2225437014152866,0.001938716449890652,0.003947096990191628,0.011458787167762
1030,Kepler-1661 b,Kepler-1661,0,94950000.0,3.87,17.0,5100.0,529219.92,0.2932198911303658,2.0932689256125188,277.98816074815267,595.9071489205943,255.34136014592877,276.3650516688731,0.117449606107281,0.1648566048498512,0.09983737181995932,0.2268752831125132,0.003995999609776785,0.007658601795404669,0.009752568442223246
1039,Kepler-18 c,Kepler-18,0,11280000.0,5.49,17.3,5345.0,772939.6200000001,0.10452170165965291,1.772935465235064,1021.5307906632822,2189.7964983848765,938.3099654924491,1015.5663067923616,0.01870317503996394,0.04440825596057269,0.013741893220991935,0.059192123773067984,0.0005745883557124195,0.0010779664452889145,0.003895029554108442
1067,TOI-824 b,TOI-824,0,3265500.0,2.926,18.467,4600.0,480475.98,0.7369716568291926,2.5090947513150925,1288.2624416019892,2761.5737179973644,1183.3118474479961,1280.7405728294789,0.0910524263687549,0.023620637135748895,0.06340832555555755,0.3223686380448781,0.002836245000317872,0.005425465522336599,0.01854802646519576
1068,HD 28109 b,HD 28109,0,20354999.999999996,2.199,18.496,6120.0,1009695.9,1.7389197117135775,2.896558752379314,995.1686408212739,2133.285481838381,914.0954551373569,989.3580794938268,0.10631574488642763,0.012817729483474373,0.06596769976680579,0.3598348391477264,0.007068548136381891,0.007225172317127124,0.04028166582202283
1069,HAT-P-26 b,HAT-P-26,0,7185000.0,6.333,18.751,5079.0,550110.18,0.07380289053746042,1.718555338138963,1026.0657347030458,2199.517795745084,942.4754622394418,1020.0747723345332,0.012220802114075262,0.03677753813900641,0.009004213759001496,0.03788944439220497,0.00042715374201215874,0.0006973546406295033,0.0029177190795574123
1083,TOI-2285 b,TOI-2285,0,20445000.0,1.74,19.5,3491.0,320317.32,3.7005328884947226,3.3434800008197003,319.0303641766589,683.8869476453956,293.03998737744956,317.16761908971927,0.1366809270219406,0.014507790543707315,0.09190887349702889,0.24196395806690912,0.029433739658540327,0.010184827326096397,0.06636277199702308
1086,HD 183579 b,HD 183579,0,20010000.0,3.55,19.7,5788.0,682415.16,0.44020864670399185,2.352745680786556,780.395629273066,1672.8889936126395,716.8193094779015,775.8390782750155,0.08729183567604568,0.058792864724513706,0.06361922134832695,0.30085161381747855,0.002897219566822586,0.005135660886567972,0.017625923056659283
1094,HIP 97166 b,HIP 97166,0,13350000.0,2.74,20.0,5198.0,584927.28,0.9719763750325875,2.6983343665993247,794.3869439760517,1702.8813660642868,729.6707968105821,789.7487009021071,0.15324955642325633,0.029132563889746336,0.10089145769726857,0.5203567551752295,0.005657974333625432,0.0093100002380917,0.032689923458109615
1095,K2-182 b,K2-182,0,7890000.0,2.69,20.0,5170.0,550110.18,1.02718946721302,2.7232963631856077,996.695275308502,2136.5580399296305,915.4977196272021,990.8758003126085,0.13016950687565385,0.022653083030316715,0.08187168900282674,0.4507917776457956,0.004884367445387039,0.00808061963441252,0.029523182876628102
1096,Kepler-10 c,Kepler-10,0,36105000.0,2.227,20.0,5627.0,738122.52,1.8102841393710956,2.9930290878534134,587.4122316125885,1259.2016409593352,539.557648004297,583.9824663886153,0.14671109461350948,0.02004756402257499,0.09456807125105395,0.474423143964709,0.011755635316299804,0.010092533773541433,0.058797487514818926
1097,Kepler-129 b,Kepler-129,0,19500000.0,2.4,20.0,5770.0,1148964.3,1.4463509073316954,2.883137967120235,1022.5799943991898,2192.045615776131,939.273693977417,1016.6093844684212,0.11003740198481742,0.01574044705898958,0.0684519498889513,0.37840725351696797,0.006269269965043888,0.007310942200210787,0.03674167436102282
1101,Kepler-20 d,Kepler-20,0,51795000.0,2.75,20.1,5455.0,654561.48,0.9662185649367093,2.700148999547307,447.72523743526403,959.7627072383057,411.2505035851205,445.1110725156214,0.22368115493880614,0.04705511232618964,0.15550152069139753,0.6931272436087886,0.00886255887219113,0.013914036368513233,0.03709630898943867
1108,NGTS-4 b,NGTS-4,0,2850000.0,3.18,20.6,5143.0,584927.28,0.6404176052130642,2.5420032322728896,1701.1027621824796,3646.5556457689736,1562.5193960586944,1691.1704135146258,0.061810497492323556,0.02185854372638691,0.04258762791067283,0.22658143908175699,0.0020787815766946244,0.0035825422652305578,0.014378127702967135
1112,CoRoT-7 b,CoRoT-7,0,2580000.0,1.68,21.0,5275.0,605817.54,4.427604818362331,3.5311084387448797,1866.2466867968274,4000.5651295313046,1714.209576738968,1855.35010064955,0.03284428744909489,0.0027530490545978037,0.01931617943831595,0.09641177276724422,0.00808428807543272,0.002294876289272496,0.04418669545812039
